wav	words	duration
Kelantan_004_002_001_124.wav	ah tapi kae loni lah ti tunggu lah ti dae ore kijo esok esok ah baru lah kito bulih tunjuk harto kito ko gano	6.497625
Kelantan_004_002_001_126.wav	dok ti hoo tragis molek crito abah aku crito abah aku crito abe aku tuh	5.5453125
Kelantan_004_002_001_128.wav	ah mulo-mulo ah mace dio mace kantoi berigak berigak buke kantoi kantoi ore luar berigak igak deh ho	8.8334375
Kelantan_004_002_001_129.wav	berigak dio tubik nga tino tuh pahtu abah aku napok	2.5541875
Kelantan_004_002_001_130.wav	abah aku pun abah aku dio tok kecek terus tok kecek direct kalu abah aku	3.8325625
Kelantan_004_002_001_131.wav	dio oyak ko ma aku tok suko lah bowok anok tino ore kae pahtu	4.59525
Kelantan_004_002_001_133.wav	ah tok lamo lepas tuh gano tahu ma aku pun crito lah budok budok tino nih baik juruh pahtu ado nego sediri deh	9.4476875
Kelantan_004_002_001_134.wav	ah abah aku mace suko lah bunyi mace ore tino  mace gapo ado income sediri	5.584375
Kelantan_004_002_001_135.wav	ha buke kato nok ko ore jate sukolah dionyo	3.7108125
Kelantan_004_002_001_136.wav	lepah lepah dio tahu tuh sebaik sahaja sebaik sahaja abah aku tahu tuh	5.7305
Kelantan_004_002_001_137.wav	few days after takdok gapo gapo clash	7.6444375
Kelantan_004_002_001_139.wav	tapi hok clash abah aku tok tahulah abah aku just tahu abe aku nih ado someone tok tahu yang dio clash tuh hati abe aku tuh pun benarnyo	7.9281875
Kelantan_004_002_001_141.wav	sajo tuh dio buat status gitu mu oyak dio bolah siye ko takdok gapo doh dio benci doh ko tino tuh	5.5756875
Kelantan_004_002_001_143.wav	dok takdok doh ti kosong doh ti	2.697875
Kelantan_004_002_001_144.wav	hati dio pado pado ore lain loni	2.8415625
Kelantan_004_002_001_148.wav	eh dio lamo doh tok usha siti dok amek aroh lah nih hok ore doh	4.2071875
Kelantan_004_002_001_150.wav	benci doh sero	1.1585625
Kelantan_004_002_001_151.wav	oloh mu nga amir mu nok malu lah gapo gak dio takdok gapo bereh ti dio	4.915375
Kelantan_004_002_001_153.wav	ha dio tak dok gapo ti mu anggap po abe abe mu jah jugok	4.1245625
Kelantan_004_002_001_155.wav	ha maksudnyo mace takdok lah kato mudoh sangat terjatuh hati ko seseorang gitu	5.778875
Kelantan_004_002_001_156.wav	ha takpolah tuh	1.819625
Kelantan_004_002_001_158.wav	takpolah ti ado rezki kito tok lamo nikoh lah nanti tuh deh	3.54525
Kelantan_004_002_001_160.wav	inyaallah lah ti doa doa lah kalu mu dulu pun aku tok kisoh ti	3.9328125
Kelantan_004_002_001_161.wav	serius aku oyak ko mu kalu doh sapa seru mu dulu nok nikoh alhamdulillah tok kisoh takpo	6.6916875
Kelantan_004_002_001_162.wav	sebab mu kak aku kae so aku tok payoh nok langkah bendul ko gapo lah kalu tidok keno langkah bendul gak deh	5.046
Kelantan_004_002_001_163.wav	oloh langkah bendul lah sangat pat bule jah pun bezo	3.8559375
Kelantan_004_002_001_165.wav	yolo kim sale lah ko abe long tuh deh	4.402625
Kelantan_004_002_002_002.wav	doh napok bahagio etek loni	2.6846875
Kelantan_004_002_002_004.wav	eh tau dok aku sapa haritu ingat dok kito jupo kat queensbay tuh	3.7515
Kelantan_004_002_002_005.wav	mu nga duwe tuh	1.7095
Kelantan_004_002_002_007.wav	hari tu lah emi oyaknyo jupo nge mu	2.662
Kelantan_004_002_002_009.wav	yolah aku nok gi jupo nge mu biarlah toksey kacau daun	3.947
Kelantan_004_002_002_011.wav	ah jange dok here buwak ayat nge yati lah drama sebabok	4.623
Kelantan_004_002_002_013.wav	hey hok emi hok emi nikoh mu tengok doh gambar	2.47475
Kelantan_004_002_002_015.wav	oi comel wano oh wano godio doh wano godio doh	4.623875
Kelantan_004_002_002_016.wav	gold gold denge ungu dok	2.2630625
Kelantan_004_002_002_018.wav	pandai dio pilih warno	2.509375
Kelantan_004_002_002_020.wav	sapo dio tok laki dio	2.5136875
Kelantan_004_002_002_021.wav	ore mano	1.1333125
Kelantan_004_002_002_023.wav	lamo doh lah kenal nyo	2.274125
Kelantan_004_002_002_025.wav	che mat namonyo	1.644375
Kelantan_004_002_002_028.wav	ho tok kenal	2.2218125
Kelantan_004_002_002_030.wav	duo puluh haribule	1.855875
Kelantan_004_002_002_032.wav	sek dio tuh sapo dio	1.6926875
Kelantan_004_002_002_034.wav	la ilaha illallah masa tuh mu sibuk dok blajar kae	3.9731875
Kelantan_004_002_002_036.wav	siapo dio cikgu	1.4115
Kelantan_004_002_002_038.wav	dio sebabnyo ado dale facebook tuh ado komen kato	2.9014375
Kelantan_004_002_002_039.wav	oh ado ore kato ni bakal tune ore denge bakal denge bakal gapo dio tahu betul	5.887
Kelantan_004_002_002_041.wav	ah single	1.7251875
Kelantan_004_002_002_043.wav	oh kalu kito tak dok gapo gapo lagi ko	2.4570625
Kelantan_004_002_002_046.wav	aku dok doh	1.097875
Kelantan_004_002_002_047.wav	eh tahulah payoh la	2.10025
Kelantan_004_002_002_049.wav	eh adolah problem sikit mu takpolah bahagio suko duko bersamo samo	6.21125
Kelantan_004_002_002_051.wav	pakat nikoh blako doh demo ni	2.561625
Kelantan_004_002_002_053.wav	duo ore tuh  duo ore	2.01275
Kelantan_004_002_002_055.wav	nawa nawa nawa denge sapo	2.11725
Kelantan_004_002_002_057.wav	bakpo	1.4376875
Kelantan_004_002_002_059.wav	eh bahagionyo	3.3196875
Kelantan_004_002_002_062.wav	dio blajar lagi dek	1.4638125
Kelantan_004_002_002_063.wav	dio blajar lagi ko dek	1.9374375
Kelantan_004_002_002_065.wav	baru jah lah maksudnyo baru tahu	2.1898125
Kelantan_004_002_002_067.wav	eh zati zati zati zati zati ishak	2.796875
Kelantan_004_002_002_069.wav	sapo dio lagi nikoh doh sek sek mu	2.141
Kelantan_004_002_002_070.wav	sapo dio lagi nikoh doh	1.5874375
Kelantan_004_002_002_073.wav	laki dio kijo gapo tok laki dio tuh	2.4309375
Kelantan_004_002_002_075.wav	sedapnyo lah	2.274125
Kelantan_004_002_002_077.wav	ho tuh lah masaloh tuh lah	2.1434375
Kelantan_004_002_002_079.wav	sedapnyo piker pikir balik	2.2218125
Kelantan_004_002_002_081.wav	gok aku aku tok lagi mu dulu mu bahagio aku tok takdok lagi payoh aku	5.7023125
Kelantan_004_002_002_083.wav	mu tahu dok aku nih tok tahulah tok napok jale doh kadang kadang mu takpolah napok	5.4623125
Kelantan_004_002_002_085.wav	dio nih tahulah aku nok oyak nok oyak gano aku raso mace benda nih lamo-lamo doh gak	5.66075
Kelantan_004_002_002_086.wav	takpolah doh lamo-lamo doh gak	2.175625
Kelantan_004_002_002_088.wav	ho yolah aku pun pikir lagu tuh jugok tapi gak nok buwak lagu mano beloh sano tuh beloh sano	4.64825
Kelantan_004_002_002_091.wav	dok dio tuh nih dio tak dok buwak gapo gapo untuk ke arah itu pehe	4.83775
Kelantan_004_002_002_093.wav	api gak bagi aku baik biarlah tengok sek sek kito bahagio pakat dok nikoh nikoh blako	5.234875
Kelantan_004_002_002_094.wav	kito nih gak raso jugok sikit lamo doh	2.7515
Kelantan_004_002_002_096.wav	oh kato depe lah esok luso	2.9631875
Kelantan_004_002_002_098.wav	aku raso start kijo ikat lalu buwak godio lagi tunggu tunggu	5.6199375
Kelantan_004_002_002_100.wav	abah mu bereh kot mu bowok lah gi jale kelate skali skalo mu gak	4.225
Kelantan_004_002_002_102.wav	susuk kat tesco	1.5385625
Kelantan_004_002_002_104.wav	gi la bowok dio gi jale biar dio baik baik sikit nga abah mu tuh takdok gapo takdok masaloh	4.7098125
Kelantan_004_002_002_106.wav	hok pasal abe mu tuh abah mu tahu dok	2.326375
Kelantan_004_002_002_108.wav	crito abe mu	1.2808125
Kelantan_004_002_002_109.wav	bakpo	0.88875
Kelantan_004_002_002_112.wav	bagi abah mu tahu dok nih clash	2.075875
Kelantan_004_002_002_114.wav	aku tengok dekat facebook abe mu tuh frust lagi tuh dok pikir lagi tuh	4.583125
Kelantan_004_002_002_116.wav	aku ni gak kato dio ado hati lagi nok lagi ko puwe tuh	5.1550625
Kelantan_004_002_002_117.wav	cumo puwe tuh	1.3431875
Kelantan_004_002_002_119.wav	tuh lah setiap kali facebook aku jadi malu pulok mu lah pelik pelik buat ayat pelik pelik gerelah aku	5.80425
Kelantan_004_002_002_121.wav	nasib baik	1.333125
Kelantan_004_002_002_124.wav	eh doh takpo aku takdok masaloh sangat pon	2.6139375
Kelantan_004_002_002_126.wav	feeling aku mace aku raso kebal sikit kot raso takdok gapo doh tok payoh doh nok feeling feeling nih	5.5415
Kelantan_004_002_002_128.wav	mu dulu mu dulu	2.1956875
Kelantan_004_002_002_130.wav	mu tok kesoh lah	1.2808125
Kelantan_004_002_002_132.wav	langkah bendul	1.803625
Kelantan_004_002_002_134.wav	takdok makno takdok maknonyo aku tok tahulah aku raso abe aku nok nikoh doh abih doh bereh okay	7.7529375
Kelantan_004_004_001_002.wav	gano tuh haritu balik ukm letih dok	5.229
Kelantan_004_004_001_004.wav	mujurlah aku tok tahu sebule kae mu tinggal aku gi ukm sedaplah ore deh	5.23925
Kelantan_004_004_001_005.wav	tok ingat doh ko usm nih gi ukm	2.79375
Kelantan_004_004_001_007.wav	hola tok oyak deh	2.2735
Kelantan_004_004_001_009.wav	yo okay dok duk ukm	2.6470625
Kelantan_004_004_001_011.wav	yo bakpo tuh	1.8188125
Kelantan_004_004_001_013.wav	dok ti tok larat aku deh tok rajin sapa pun denu ukm	5.8353125
Kelantan_004_004_001_015.wav	lokoh lokoh cat	2.2625
Kelantan_004_004_001_017.wav	ho ho ho sebab dio mace kawasan berbukit kae	3.9749375
Kelantan_004_004_001_019.wav	iyo	1.5156875
Kelantan_004_004_001_021.wav	mmm	1.2125
Kelantan_004_004_001_023.wav	ho ho ho mesti dio buat nih slalu kae	3.0084375
Kelantan_004_004_001_025.wav	ho ho ho meme creepy gilo buke buke haritu ado kae dekat ukm apo dekat ko apo rutuh tuh hempap habis hempap teh hempap habis kreto	11.70575
Kelantan_004_004_001_026.wav	ha haritu garaj rutuh kat ukm	3.6245625
Kelantan_004_004_001_028.wav	ha ha ha ha	2.13625
Kelantan_004_004_001_030.wav	kawasan dio luas kae	2.5005
Kelantan_004_004_001_032.wav	usm ni possible lagi lah nok jale kae	4.1086875
Kelantan_004_004_001_034.wav	mmm kita kan dalam taman bukan dalam hutan	3.3200625
Kelantan_004_004_001_037.wav	kito kalu kito jale tuh dikelilingi oleh bangunan dio ni dikeliligi oleh hutan creepy nyo	6.8945
Kelantan_004_004_001_039.wav	gilo pahtu dio hambat nae nae mu tok lari aroh bertentangan ko blako	4.826875
Kelantan_004_004_001_041.wav	ado anjing liar deh kat hutan bahayonyo tempat dio	5.2404375
Kelantan_004_004_001_043.wav	takdok cermin	2.25
Kelantan_004_004_001_045.wav	eh ha dale toilet	2.69025
Kelantan_004_004_001_048.wav	hok asrama	1.677625
Kelantan_004_004_001_050.wav	bilik direct pastu gak toilet hujung	3.6243125
Kelantan_004_004_001_052.wav	weyh ho kae jolo ti	3.36975
Kelantan_004_004_001_053.wav	teruk nyo tok majunyo ceh jahat ngato u ore dok lah kito ni duk usm ni syukur lah sangat deh	7.4211875
Kelantan_004_004_001_054.wav	seleso sangat duk usm ni	2.885875
Kelantan_004_004_001_056.wav	iyo ho mu gi haritu program gapo doh permata pintar	6.337625
Kelantan_004_004_001_058.wav	iyo kiro buku math pun mace dio translate balik kot bahaso melayu maybe buku tuh dale bahaso ore putih pahtu dio translate kot bahaso melayu	9.2125
Kelantan_004_004_001_060.wav	oh biar takyoh lah ti nok sambung ssitu ha	4.6976875
Kelantan_004_004_001_062.wav	mmm bo kali gak mace tesl pun kot bahaso melayu	5.0380625
Kelantan_004_004_001_064.wav	gi sano deh takdok tesl tesl kot bahaso melayu berat	3.956125
Kelantan_004_004_001_066.wav	pahtu gak rano muskali kalu ukm offer bulih kijo kat ukm mu nok	5.1848125
Kelantan_004_004_001_068.wav	eh of course la nok takpo bulih gi jjale bowok keto deh	8.8351875
Kelantan_004_004_001_070.wav	ya cih baik baik ado makno tuh	4.81525
Kelantan_004_004_001_071.wav	kironyo haritu tu tuh mu jadi assistant kae kepado instructor	8.2256875
Kelantan_004_004_001_073.wav	gitu kironyo iqbal nih instructor tu meme dio kijo dekat permata pintar lah	8.063125
Kelantan_004_004_001_075.wav	ah gitu	2.6413125
Kelantan_004_004_001_077.wav	oh jap kat high school ukm kironyo ah meme dio nih mace sekoloh menengoh gitu tapi gak under pengawasan ukm ko gano buke	9.793
Kelantan_004_004_001_079.wav	oh kironyo kalu mace exam tok serupolah mace budok biaso nih	5.76725
Kelantan_004_004_001_081.wav	ah gitu tapi dio exam tuh amik paper yang samo denga budok biasa	6.516125
Kelantan_004_004_001_082.wav	oh confirm straight a one lah straight a plus lah	5.7295
Kelantan_004_004_001_084.wav	something something wrong la kiro deh sebab meme budok budok terpilih blako gifted lah	5.926875
Kelantan_004_004_001_086.wav	yo deh tapi gak kironyo budok budok tuh dio exposed doh dari awal lagi kironyo dio biaso denge pengajaran daripado lecturer lecturer pensyarahnyo deh walopon dio tuh baru bertaraf budok sekoloh	13.138125
Kelantan_004_004_001_088.wav	eh bagusnya eh tapi lain tuh kalu dekat u lecturer 3 jam nonstop pun ado	6.394
Kelantan_004_004_001_090.wav	bakpo dio tok apply maybe lain kot sebab kito nih mace kiro adult doh kae ore ore besar doh sek dio tuh mace budok sekoloh lagi ha	9.759625
Kelantan_004_004_001_092.wav	iyo ko kironyo dari umur berapo doh harituh kironyo	5.479375
Kelantan_004_004_001_094.wav	sembilan tahun sapa tingkate tigo pahtu gak dio bagi group lah kironyo	4.6564375
Kelantan_004_004_001_096.wav	contoh dio	2.79225
Kelantan_004_004_001_097.wav	contoh kos camano	2.7865
Kelantan_004_004_001_099.wav	oh mu handle budok mano iyo	3.316
Kelantan_004_004_001_101.wav	oh kironyo mace dio ikut level lah kironyo	5.416125
Kelantan_004_004_001_102.wav	umur ikut umur berapo lah kiro	1.8790625
Kelantan_004_004_001_103.wav	ya mu handle semo group lah tapi bahagian penyelesaian matematik	3.26075
Kelantan_004_004_001_105.wav	samo umurnyo range dari limo belas tahun mu jago limo belas tahun lah	7.2695625
Kelantan_004_004_002_002.wav	oh mu tahu dok aku gi ukm	3.4959375
Kelantan_004_004_002_004.wav	aku gi oyak	1.5750625
Kelantan_004_004_002_006.wav	eh aku gi oyak dok ko mu	2.633875
Kelantan_004_004_002_008.wav	aku gi aku gi tuh kironyo nok ngajar ngajar budok kononnyo	5.0380625
Kelantan_004_004_002_010.wav	ukm mu tengok mu rajin gi dok	2.65075
Kelantan_004_004_002_012.wav	ukm dok mu tahu aduhlah ho aku dengar crito macemace kat ukm mu tahu bangunan dio aku raso ya allah denge lokoh mu tahu lokoh	9.980375
Kelantan_004_004_002_014.wav	ado so jale tuh ado tanoh runtuh ado jale hok belok dok semo dok	4.697125
Kelantan_004_004_002_016.wav	hok duk ssitu dio tok bekki lasung	3.1501875
Kelantan_004_004_002_018.wav	kalu mace usm dok kalu tengok budok lalu kot jalejale pelik sikit sek dio buat slalu semin semin gapo tuh	5.8626875
Kelantan_004_004_002_020.wav	dok ni aku gak kalu pagi pagi kalu naik bas ko naik keto ko ya allah ya tuhanku tengok tahu dohlah hujan lebat mu tahu dok tanoh runtuh	9.785
Kelantan_004_004_002_022.wav	iyo hey sungguh sebabnyo dio banyok hutan mu tahu dok setiap setiap school tuh kepado school tuh jauh	8.44175
Kelantan_004_004_002_024.wav	menghubungkan ho mace antaro tengoh tengoh dio tuh hutan	3.9075
Kelantan_004_004_002_026.wav	sangat sangat luas ni aku raso deh kalu kito nok jale kalu takdok bas nok jale impossible nok jale nok oyaknyo besar	7.578875
Kelantan_004_004_002_028.wav	mace kito kalu baru balik dari school school mu ko gapo maksudnyo kito bulih jale lagi dok dohlah mace kito tak dok hutan dok	6.968375
Kelantan_004_004_002_030.wav	kalu jale pun ikut bangunan bangunan semo semo	3.4575
Kelantan_004_004_002_032.wav	takpa macam mu cerita ado sekali tuh aku adalah ah program sampai tengah male	5.69025
Kelantan_004_004_002_033.wav	tengah male tak silap aku ni macam takda transport	3.15275
Kelantan_004_004_002_035.wav	habis lah pukul sebelas habis pukul sebelas tuh jale kaki pahtu jale kaki tuh	6.2779375
Kelantan_004_004_002_037.wav	keno kejar dek anjing you know keno kejar ko anjing tahu dok keno hambak lari cuda sek sek aku mu tahu dok	8.165
Kelantan_004_004_002_039.wav	anjing banyok anjing liar sebab dio kae dekat dekat nge hutan	4.26425
Kelantan_004_004_002_041.wav	tahu lah aku ho	2.0360625
Kelantan_004_004_002_043.wav	sangat bahayo mu tahu dok aku raso mace nok bowok demo nih budok budok usm gi tengok	4.5125
Kelantan_004_004_002_044.wav	doh lah mu tahu dok dale bilik dio takdok cermin mu tahu mu tahu dok ni	4.4040625
Kelantan_004_004_002_045.wav	cermin nok gi toilet nok pakai tudung senget pun senget lah	4.6645625
Kelantan_004_004_002_047.wav	dale toilet tuh ado tapi gak misale kalu hok jauh jauh tuh bukenyo bilik supo bilik saujana nih	5.3994375
Kelantan_004_004_002_048.wav	dia bilik dekat cg cg bilik mace bilik cg tuh so aras	7.6010625
Kelantan_004_004_002_050.wav	ho takdok cermin ni aku tok jupo lagi bilik bilik-bilik kat u takdok cermin dale bilik	6.6845
Kelantan_004_004_002_052.wav	payoh	1.5750625
Kelantan_004_004_002_054.wav	tahu takpo aku budok nih kato bakpo lah bendo tuh tok buat dekat usm	3.842375
Kelantan_004_004_002_055.wav	doh lah mu tahu dok ukm kae dio martabatkan bahasa melayu	3.83425
Kelantan_004_004_002_056.wav	pahtu gak banyok lah term term matematik hok aku gi tuh banyok dio buat kot bahasa melayu aku nok ngango tok pehe lasung	6.927625
Kelantan_004_004_002_059.wav	oh gi tuh keno ngajar budok bilo keno ngajar budok nih kito keno tahu lah gapogapo kito nok ngajar dop	5.48675
Kelantan_004_004_002_060.wav	ya tuhanku dey tubik ambik buku buku-buku dio banyok kot bahasa melayu	5.0553125
Kelantan_004_004_002_062.wav	ho tok tahu lah hok tu tuh tapi oloh biasolah setiap u kae dio ado penulis penulis buku dok mace aku mace math nih kalkulus ado buku ado buku kito dok under penerbit usm dok	11.5759375
Kelantan_004_004_002_063.wav	mace kalu ukm pun serupo lah betul jugok mace buku buku sek sek dio jugok lah tapi gak doh buku under ukm meme kot bahasa melayu	8.1405625
Kelantan_004_004_002_064.wav	tok pehe lasung aku aku nih kalu pikir oloh kalu sambung ssini selok aku nok bulih	5.5030625
Kelantan_004_004_002_066.wav	payoh gitumo aku nok gi tengok lailahailallah jadi gak sek sek dio nih mace lebih kot bahasa melayu kalu program gapo gapo mace bahasa melayu ko inggeris mace tok caro sangat tok caro sangat lah kiro banyak bahasa melayu	12.455125
Kelantan_004_004_002_068.wav	tok tahu yolo kali gi ssano gak sedak doh tesl bahasa melayu	4.249375
Kelantan_004_004_002_070.wav	jale dio pelik pelik ni aku serro luas gitumo doh lah sangat sangat hutan nanti aku aku dapat kijo beloh beloh sano aku bowok sek sek mu gi jale ssitu	9.670875
Kelantan_004_004_002_073.wav	sedak weyh itu ssano sebabnyo kalu mu kijo kat permata pintar tuh meme sedak lah sebabnyo sedak lah ore dio baik baik belako	8.3364375
Kelantan_004_004_002_075.wav	dok baik sunggoh aduhlah ho nanti	4.3226875
Kelantan_004_004_002_078.wav	namo iqbal iqbal ni lah hok lebih hok mace buat modul buat mace biaso lah dok	6.7229375
Kelantan_004_004_002_079.wav	pahtu gak deh student akhir akhir kito keno royak lah student nih dale kelas lagu mano student bijok ni weyh ho genius sajo	10.36575
Kelantan_004_004_002_081.wav	nama iqbal iqbal ni lah yang buat modul macam biasa lah	4.601375
Kelantan_004_004_002_083.wav	nama iqbal iqbal ni lah yang buat modul macam biasa lah	7.376
Kelantan_004_004_002_085.wav	ha gak dio mace mace ore ngajar pun lari sikit dari kpm pehe dop	4.8166875
Kelantan_004_004_002_087.wav	kalu exam maso ado paper dio sediri kot tapi meme oh maso haritu aku gi kae time budok exam spm kae	7.799
Kelantan_004_004_002_088.wav	maso exam spm tuh seksek dio gi gi prekso pakai baju kurung biaso jah ni	4.9763125
Kelantan_004_004_002_089.wav	pakai baju budok budok laki pakai sluar slack pakai kemejo mace mace hok dio nok buat mace nilah mace oversea gitu ho lagu tuh	9.7785
Kelantan_004_004_002_091.wav	paper situ mahal spm tuh kalu betulan hok	4.1883125
Kelantan_004_004_002_093.wav	straight a dekat malaysia nih kalu ah permata pintar meme akan dapat straight a meme dio tok akan lari lah permata pintar kalu lari pado pado apa dio score dio sikit gak mesti oh rosmah mansur	13.8815
Kelantan_004_004_002_095.wav	budok budok lagipun hok jung ngajar pun kade kade hok jung ngajar nih pensyarah u pensyarah u nih ngajar budok budok pehe pehe lah	9.3518125
Kelantan_004_004_002_097.wav	kito ingat pun meme jauh lah daripado kpm dio punyo sistem	3.8944375
Kelantan_004_004_002_098.wav	kita bulih napok caro dio ngajar pah gak mace kelas-kelas gapo pun mace time ado kelas ado kelas kalu takdok kelas takdok kelas ho lagu tuh tapi dia	8.16325
Kelantan_004_004_002_099.wav	dia bagi doh tahu dop maso sek sek aku nok ngajar tuh dio oyak doh duo puluh minit kalu nok ngajar straight duo puluh minit jah  kalu duo puluh minit budokbudok akan hile fokus dio oyak doh lagu tuh	9.5695
Kelantan_004_004_002_101.wav	dia macam budok gifted kae  bilo budok gifted ni gak dio mace betul betul nok jago lah	4.8123125
Kelantan_004_004_002_103.wav	kalu ado budok mudo budok budok hok jenis hok semile spuloh tahun kae kalu tidur sebelum tidur mok dio kato keno minum susu dio akan bagi susu	9.0771875
Kelantan_004_004_002_104.wav	dio kato kalu sebelum tidur dio keno ado ore sebeloh dio keno ado ore lah sebeloh dio dio akan jago duo puluh pat je budok tuh	6.9224375
Kelantan_004_004_002_106.wav	tiga eh semile tahun sapa tingkate tigo limo belas tahun	4.1643125
Kelantan_004_004_002_108.wav	oh mace setiap tuh dio ado doh lah kos masing masing	4.570375
Kelantan_004_004_002_111.wav	dok aku meme kalu group tuh penyelesaian matematik matematik lah meme untuk sebule tuh aku ngajar hok tuh ja student tuh student samo	9.811875
Kelantan_004_004_002_113.wav	oh limo belas tahun lah aku jalah setiap instructor nga pa dio akan ngajar so kelas	7.8145625
Kelantan_005_001_001_002.wav	maghi mano tuh	1.718
Kelantan_005_001_001_003.wav	bawok anok rama	1.7483125
Kelantan_005_001_001_005.wav	kawe pon nok maghi sini jugok nih	1.7461875
Kelantan_005_001_001_008.wav	bowok anok ko	1.5376875
Kelantan_005_001_001_009.wav	abe mano abe	1.98075
Kelantan_005_001_001_011.wav	ho  tu duk ungha duo tigo ore tu yolo anok kito tuh	3.554125
Kelantan_005_001_001_013.wav	budok-budok loni gitulah kalu kito lare buke dio denga	3.0984375
Kelantan_005_001_001_015.wav	gitulah budok loni tuh pon ajok tuh makso maghi sini tuh	3.414125
Kelantan_005_001_001_016.wav	tokse maghi	1.0623125
Kelantan_005_001_001_017.wav	tokse maghi nok duk ghumoh	2.1754375
Kelantan_005_001_001_019.wav	oh duk ngadap komputer duk main facebook	2.44825
Kelantan_005_001_001_021.wav	tulah budok jame loni lagu tulah	2.541125
Kelantan_005_001_001_023.wav	patut abe tokse maghi pon lok ko adik sore	3.097
Kelantan_005_001_001_026.wav	tengok budok-budok main teringat kito mulo	2.430625
Kelantan_005_001_001_027.wav	kito mulo tok payoh	1.4526875
Kelantan_005_001_001_028.wav	kito mulo tok payoh pakso	2.3713125
Kelantan_005_001_001_030.wav	holah nok kato gak budok budok loni dop pakso dop mari tame mene nih	5.499125
Kelantan_005_001_001_031.wav	kito mulo tempat kito main lah ni sapa gelap tok kelik	3.1390625
Kelantan_005_001_001_033.wav	holah duk main nge gu-gu	1.6940625
Kelantan_005_001_001_034.wav	kito mulo nok main ghumoh takdop skaro	2.919
Kelantan_005_001_001_036.wav	komputer laptop tuh tok kenal gapo tuh	2.4511875
Kelantan_005_001_001_038.wav	gapo	1.303125
Kelantan_005_001_001_039.wav	ndo ko	1.860875
Kelantan_005_001_001_041.wav	ho gotu patut la demo napok koho tinggi	4.0504375
Kelantan_005_001_001_043.wav	kawe mulo main ndo  main ndo sapa pening duga tok balek lagih	4.352375
Kelantan_005_001_001_045.wav	oloh sapo jatuh gitu mo	2.5801875
Kelantan_005_001_001_047.wav	budok-budok loni ndo ko gelongsor ko tok kenal doh tuh	4.66425
Kelantan_005_001_001_048.wav	kito mulo gak takdop bendo tuh gak takdop mene lah	3.388125
Kelantan_005_001_001_050.wav	nok wat gano dio budok-budok loni gak kalu uhm tokwi talipon tokwi facebook ho ngaju	7.4666875
Kelantan_005_001_001_052.wav	internet bokali gak	1.9751875
Kelantan_005_001_001_054.wav	ilir anok demo nok caghi-caghi gapo	2.658375
Kelantan_005_001_001_056.wav	budok-budok jame loni lagu tulah kito tanyo main cokok ko main gapo	3.957125
Kelantan_005_001_001_057.wav	dio mano tahu tok reti	1.4785625
Kelantan_005_001_001_059.wav	tok kena	1.198875
Kelantan_005_001_001_061.wav	hok aloh tuh  lah budok-budok loni tengok tuh nge tb nge gapo	4.2173125
Kelantan_005_001_001_062.wav	tok kena belako mene-mene jame dulu	2.00275
Kelantan_005_001_001_063.wav	kito mulo gapo tok main main belako dekcok dop dekcok	3.4888125
Kelantan_005_001_001_064.wav	dekcok anok demo kena ko dop	1.4976875
Kelantan_005_001_001_066.wav	anok demo kenal dop dekcok anok kawe gak kato main gapo mok gitu nopat-nopat	4.268125
Kelantan_005_001_001_068.wav	maso kawe duk ngepek dio duk main facebook sokmo try gih tanoh main dekcok	3.87375
Kelantan_005_001_001_069.wav	dio tanyo gapo tuh dekcok ado ko dio tanyo gapo tuh dekcok tuh	3.016625
Kelantan_005_001_001_071.wav	ado ko patut budok jame loni	1.9505
Kelantan_005_001_001_072.wav	kito mulo gak mugo duk kampong kea	2.5209375
Kelantan_005_001_001_073.wav	duk tanoh sokmo	1.7255625
Kelantan_005_001_001_075.wav	batu selambut koho jauh budok-budok loni	2.7638125
Kelantan_005_001_001_078.wav	suko deh maso zame kito budok mulo  tok supo budok loni	2.911875
Kelantan_005_001_001_080.wav	patut pon come loni mato demo	2.8154375
Kelantan_005_001_001_082.wav	oh patut pon come loni mato demo pade pon wat bedoh ko lepas keno bidah	4.0893125
Kelantan_005_001_001_084.wav	dok dok	0.542875
Kelantan_005_001_001_086.wav	kawe gura jah tuh belako	2.172375
Kelantan_005_001_001_088.wav	kito mulo jame budok duk main bede letok demo kenal bede letok	4.3185
Kelantan_005_001_001_090.wav	bede letok tu budok jame loni dok main duk main playstation	3.970625
Kelantan_005_001_001_092.wav	kalu laptop duk nembok ho nge komputer kito takpo main bede letok pon	7.4986875
Kelantan_005_001_001_094.wav	komputer pon lagu tuh nok sughuh duduk bia kena-kena ore duk kena komputer	3.9016875
Kelantan_005_001_001_096.wav	ore tanyo ore tuh tok kenal	1.77675
Kelantan_005_001_001_098.wav	ambo anok ambo takpo lagi	1.8014375
Kelantan_005_001_001_099.wav	mugo make tok lalu mano budok jame loni sapa ko tok lalu make	3.530875
Kelantan_005_001_001_101.wav	main komputer	1.1105
Kelantan_005_001_001_103.wav	nok exercise la tuh abe long abe long gano gemok jugok ko	3.2086875
Kelantan_005_001_001_105.wav	sulung dio nakal sikit skalo takpo dio exercise ghumoh	3.352375
Kelantan_005_001_001_107.wav	anok ambo gitu lah tuh tengok	2.2175
Kelantan_005_001_001_109.wav	mujur kerus-kurus jah belako mugo make dop mano duk ngadap komputer duk kenye ko komputer	5.5276875
Kelantan_005_001_001_111.wav	tulah	1.0364375
